user_id,churn,churn_proba,cumulative_revenue,clv_baseline,tenure_days,months_active,monthly_spend,expected_value_loss,clv_band,churn_risk_band,priority_segment
user_00040,0,0.0740128037436965,112.464,112.464,213,7.1,15.84,8.323775960231082,medium,high,Other
user_00041,0,0.04336643908820561,686.991,686.991,801,26.7,25.73,29.79235335564546,high,high,High CLV / High Churn
user_00042,0,2.6619770209183677e-05,550.9573333333334,550.9573333333334,598,19.933333333333334,27.64,0.01466635760839795,high,low,Other
user_00043,0,0.026997530094846445,196.625,196.625,975,32.5,6.05,5.308389354899182,medium,high,Other
user_00044,0,0.0016376019387334244,947.175,947.175,865,28.833333333333332,32.85,1.551095616319831,high,low,Other
user_00045,0,0.005553019170504694,60.64333333333333,60.64333333333333,565,18.833333333333332,3.22,0.3367535925633063,low,medium,Other
user_00046,0,0.030068018708603105,540.694,540.694,462,15.4,35.11,16.257597307629446,high,high,High CLV / High Churn
user_00047,0,0.010645271371018143,19.916,19.916,26,0.8666666666666667,22.98,0.21201122462519734,low,medium,Other
user_00048,0,0.003293950120454529,22.0,22.0,40,1.3333333333333333,16.5,0.07246690264999964,low,medium,Other
user_00049,0,0.034285733708015374,191.98866666666666,191.98866666666666,437,14.566666666666666,13.18,6.582472300290261,medium,high,Other
user_00050,0,0.03588781390184841,7.369999999999999,7.369999999999999,110,3.6666666666666665,2.01,0.2644931884566228,low,high,Other
user_00051,1,0.00033582140882174657,11.453999999999999,11.453999999999999,18,0.6,19.09,0.003846498416644285,low,low,Other
user_00052,0,0.00026828558775981483,519.669,519.669,1013,33.766666666666666,15.39,0.1394197031055552,high,low,Other
user_00053,0,0.004892952095433782,826.2586666666666,826.2586666666666,809,26.966666666666665,30.64,4.04284407443699,high,medium,Other
user_00054,0,0.0378371259795342,474.04499999999996,474.04499999999996,845,28.166666666666668,16.83,17.93650038496829,high,high,High CLV / High Churn
user_00055,0,0.09725211943923229,183.34533333333334,183.34533333333334,398,13.266666666666667,13.82,17.83072225595919,medium,high,Other
user_00056,0,0.0029716768255599107,237.0053333333333,237.0053333333333,244,8.133333333333333,29.14,0.7043032566007684,medium,medium,Other
user_00057,0,0.009074581991674302,2.346,2.346,3,0.1,23.46,0.021288969352467914,low,medium,Other
user_00058,0,0.006686697905999161,24.58,24.58,60,2.0,12.29,0.16435903452945938,low,medium,Other
user_00059,0,0.002850677463099867,182.0,182.0,420,14.0,13.0,0.5188232982841757,medium,low,Other
user_00060,0,0.04257844448296555,397.727,397.727,627,20.9,19.03,16.93459698887644,high,high,High CLV / High Churn
user_00061,0,0.05630176378919832,54.73,54.73,421,14.033333333333333,3.9,3.081395532182824,low,high,Other
user_00062,0,0.002360490455651698,149.08666666666667,149.08666666666667,418,13.933333333333334,10.7,0.35191765373159284,medium,low,Other
user_00063,0,0.004487356869600048,378.862,378.862,561,18.7,20.26,1.7000889983304135,high,medium,Other
user_00064,0,0.018160689092520787,145.56533333333334,145.56533333333334,646,21.533333333333335,6.76,2.643566761315819,medium,high,Other
user_00065,0,0.07667302976366286,78.47333333333334,78.47333333333334,596,19.866666666666667,3.95,6.016788222320504,low,high,Other
user_00066,0,0.018297456716912835,179.21066666666667,179.21066666666667,106,3.533333333333333,50.72,3.279099416542427,medium,high,Other
user_00067,0,0.007825152408446542,182.552,182.552,228,7.6,24.02,1.4284972224667332,medium,medium,Other
user_00068,0,0.0010363231152782483,108.076,108.076,246,8.2,13.18,0.11200165700681196,low,low,Other
user_00069,0,0.053869256944850084,165.568,165.568,398,13.266666666666667,12.48,8.91902513384494,medium,high,Other
user_00070,0,0.02072111615184084,93.94066666666667,93.94066666666667,226,7.533333333333333,12.47,1.9465554653813633,low,high,Other
user_00071,0,0.01062767944935288,86.22133333333333,86.22133333333333,1043,34.766666666666666,2.48,0.9163326923624712,low,medium,Other
user_00072,0,0.0009176938576790024,445.946,445.946,586,19.533333333333335,22.83,0.4092419050565204,high,low,Other
user_00073,0,0.0003545012994631095,254.23399999999998,254.23399999999998,951,31.7,8.02,0.09012628336770417,medium,low,Other
user_00074,0,0.002530824404390996,406.651,406.651,579,19.3,21.07,1.029162274870003,high,low,Other
user_00075,1,0.9737878780954691,843.5573333333334,843.5573333333334,571,19.033333333333335,44.32,821.445905678539,high,high,High CLV / High Churn
user_00076,0,0.0007957037362249071,303.70166666666665,303.70166666666665,655,21.833333333333332,13.91,0.241656550864398,medium,low,Other
user_00077,0,0.02738497412027875,661.7860000000001,661.7860000000001,723,24.1,27.46,18.122992483162797,high,high,High CLV / High Churn
user_00078,0,0.005105156090057784,14.941666666666666,14.941666666666666,25,0.8333333333333334,17.93,0.07627954057894672,low,medium,Other
user_00079,0,0.01701887358401822,160.342,160.342,273,9.1,17.62,2.7288402282086497,medium,high,Other
user_00080,0,0.07341813934793788,138.69299999999998,138.69299999999998,557,18.566666666666666,7.47,10.182582000583547,medium,high,Other
user_00081,0,0.0034190318877592844,388.4703333333334,388.4703333333334,571,19.033333333333335,20.41,1.3281924571151453,high,medium,Other
user_00082,0,0.005765321928126748,57.983999999999995,57.983999999999995,144,4.8,12.08,0.3342964266805013,low,medium,Other
user_00083,0,0.012436608221356574,294.846,294.846,942,31.4,9.39,3.6668841876341003,medium,medium,Other
user_00084,0,0.003791505732686735,231.516,231.516,1062,35.4,6.54,0.8777942412087022,medium,medium,Other
user_00085,0,0.0016412647063584443,15.534666666666665,15.534666666666665,244,8.133333333333333,1.91,0.025496500125042978,low,low,Other
user_00086,0,0.04093867010383045,80.91,80.91,174,5.8,13.95,3.3123477981009213,low,high,Other
user_00087,0,0.02118286115307513,323.904,323.904,672,22.4,14.46,6.861213458925647,high,high,High CLV / High Churn
user_00088,0,0.001508961689690764,67.03166666666667,67.03166666666667,185,6.166666666666667,10.87,0.10114821699612139,low,low,Other
user_00089,0,0.008924765584067448,351.4886666666667,351.4886666666667,763,25.433333333333334,13.82,3.136953955456422,high,medium,Other
user_00090,0,0.0442906981381544,295.20000000000005,295.20000000000005,400,13.333333333333334,22.14,13.07461409038318,medium,high,Other
user_00091,0,0.009926796330651706,12.007333333333333,12.007333333333333,62,2.066666666666667,5.81,0.11919435247424524,low,medium,Other
user_00092,0,0.0016057705822647794,38.20833333333333,38.20833333333333,175,5.833333333333333,6.55,0.06135381766403344,low,low,Other
user_00093,0,0.0037271765291067398,296.98900000000003,296.98900000000003,551,18.366666666666667,16.17,1.1069304302028817,medium,medium,Other
user_00094,0,0.020083595940649346,701.3883333333333,701.3883333333333,553,18.433333333333334,38.05,14.086399884152144,high,high,High CLV / High Churn
user_00095,0,0.13408803441279576,145.02133333333333,145.02133333333333,136,4.533333333333333,31.99,19.445625534589524,medium,high,Other
user_00096,0,0.00047843055481053997,6.168,6.168,24,0.8,7.71,0.0029509596620714107,low,low,Other
user_00097,0,0.02500104029941466,247.51999999999998,247.51999999999998,840,28.0,8.84,6.188257494911116,medium,high,Other
user_00098,0,0.01248296410230149,3.3120000000000003,3.3120000000000003,27,0.9,3.68,0.041343577106822536,low,medium,Other
user_00099,0,0.00369427443836179,1.9853333333333334,1.9853333333333334,4,0.13333333333333333,14.89,0.007334366184960941,low,medium,Other
user_00100,0,0.032365451475037735,295.47266666666667,295.47266666666667,662,22.066666666666666,13.39,9.5631062552,medium,high,Other
user_00101,0,0.0006857343810956063,436.632,436.632,452,15.066666666666666,28.98,0.29941357428653675,high,low,Other
user_00102,0,0.10361188421912595,395.005,395.005,885,29.5,13.39,40.927212325975844,high,high,High CLV / High Churn
user_00103,0,0.010540163342857727,141.95999999999998,141.95999999999998,273,9.1,15.6,1.4962815881520826,medium,medium,Other
user_00104,0,0.03124264475490993,44.65466666666667,44.65466666666667,107,3.566666666666667,12.52,1.3951298873155848,low,high,Other
user_00105,0,0.015353738382335948,891.9536666666667,891.9536666666667,853,28.433333333333334,31.37,13.694823247165283,high,medium,Other
user_00106,0,0.007694319952020208,67.75933333333333,67.75933333333333,82,2.7333333333333334,24.79,0.5213619904022546,low,medium,Other
user_00107,0,0.03820981364411962,222.90800000000004,222.90800000000004,798,26.6,8.38,8.517273139783418,medium,high,Other
user_00108,0,0.003129043054098138,262.09900000000005,262.09900000000005,751,25.033333333333335,10.47,0.820119055436068,medium,medium,Other
user_00109,0,0.012011105501919235,45.97233333333333,45.97233333333333,103,3.433333333333333,13.39,0.552178545836065,low,medium,Other
user_00110,0,0.0035598928193652677,350.152,350.152,276,9.2,38.06,1.2465035904863873,high,medium,Other
user_00111,0,0.004937727445293594,290.752,290.752,1056,35.2,8.26,1.4356541301740031,medium,medium,Other
user_00112,0,0.0016198147242394343,293.38966666666664,293.38966666666664,307,10.233333333333333,28.67,0.47523690200636615,medium,low,Other
user_00113,0,0.0011049178715950966,257.82666666666665,257.82666666666665,488,16.266666666666666,15.85,0.2848772917737918,medium,low,Other
user_00114,0,0.017133764487656036,159.654,159.654,177,5.9,27.06,2.7354740355122367,medium,high,Other
user_00115,0,0.033433282714806764,453.21733333333333,453.21733333333333,686,22.866666666666667,19.82,15.15254323658415,high,high,High CLV / High Churn
user_00115,0,0.033433282714806764,453.21733333333333,453.21733333333333,686,22.866666666666667,19.82,15.15254323658415,high,high,High CLV / High Churn
user_00116,0,0.024899882035394973,43.12,43.12,110,3.6666666666666665,11.76,1.0736829133662311,low,high,Other
user_00117,0,0.024174480325547164,287.15700000000004,287.15700000000004,481,16.033333333333335,17.91,6.941871246843148,medium,high,Other
user_00118,0,0.009436383230941724,965.8506666666666,965.8506666666666,574,19.133333333333333,50.48,9.114137034527218,high,medium,Other
user_00119,0,0.04330603673096311,272.2633333333333,272.2633333333333,610,20.333333333333332,13.39,11.790645913827785,medium,high,Other
user_00120,0,0.006245884129609391,229.313,229.313,799,26.633333333333333,8.61,1.4322624274131182,medium,medium,Other
user_00120,0,0.006245884129609391,229.313,229.313,799,26.633333333333333,8.61,1.4322624274131182,medium,medium,Other
user_00121,0,0.0008047391143597136,4.86,4.86,135,4.5,1.08,0.003911032095788208,low,low,Other
user_00122,0,0.0014650322581286745,2.325,2.325,15,0.5,4.65,0.0034062000001491683,low,low,Other
user_00123,0,0.0007836480093535409,195.545,195.545,777,25.9,7.55,0.15323844998903816,medium,low,Other
user_00124,0,0.00012987906451943977,947.6933333333334,947.6933333333334,740,24.666666666666668,38.42,0.12308552358464295,high,low,Other
user_00125,0,0.0015465084104299685,278.7633333333333,278.7633333333333,910,30.333333333333332,9.19,0.4311098395194928,medium,low,Other
user_00126,0,0.0016368190836879221,223.668,223.668,654,21.8,10.26,0.36610405081031017,medium,low,Other
user_00126,0,0.0016368190836879221,223.668,223.668,654,21.8,10.26,0.36610405081031017,medium,low,Other
user_00127,0,0.024992118422141475,286.042,286.042,799,26.633333333333333,10.74,7.148795537706191,medium,high,Other
user_00128,0,0.00019296278599898522,1123.576,1123.576,1002,33.4,33.64,0.2168083552415958,high,low,Other
user_00130,0,0.05470165639439667,455.24399999999997,455.24399999999997,643,21.433333333333334,21.24,24.902600863610715,high,high,High CLV / High Churn
user_00131,0,0.028908956236001947,354.468,354.468,813,27.1,13.08,10.247299899063139,high,high,High CLV / High Churn
user_00132,0,0.005221126131525635,464.81466666666665,464.81466666666665,1058,35.266666666666666,13.18,2.426856002449711,high,medium,Other
user_00133,0,0.010718142539859081,57.54333333333333,57.54333333333333,610,20.333333333333332,2.83,0.616757648885291,low,medium,Other
user_00134,0,0.0025051165705271636,89.28933333333333,89.28933333333333,668,22.266666666666666,4.01,0.22368018850465676,low,low,Other
user_00135,0,0.015028020664400604,376.41066666666666,376.41066666666666,712,23.733333333333334,15.86,5.656707276967474,high,medium,Other
user_00135,0,0.015028020664400604,376.41066666666666,376.41066666666666,712,23.733333333333334,15.86,5.656707276967474,high,medium,Other
user_00136,0,0.023964170785477024,224.94000000000003,224.94000000000003,414,13.8,16.3,5.390500576485202,medium,high,Other
user_00137,0,0.12512545514949636,75.02733333333333,75.02733333333333,787,26.233333333333334,2.86,9.387829231986313,low,high,Other
user_00138,0,0.06264259471819694,420.19800000000004,420.19800000000004,354,11.8,35.61,26.32229301539692,high,high,High CLV / High Churn
user_00139,0,0.050721811472722346,398.21333333333337,398.21333333333337,685,22.833333333333332,17.44,20.198101619257677,high,high,High CLV / High Churn
user_00140,0,0.15938524747073401,203.2746666666667,203.2746666666667,272,9.066666666666666,22.42,32.39898305119764,medium,high,Other
user_00141,0,0.0009352588308944127,5.876,5.876,13,0.43333333333333335,13.56,0.00549558089033557,low,low,Other
user_00142,0,0.012630568850178806,201.13333333333333,201.13333333333333,431,14.366666666666667,14.0,2.5404284147326304,medium,medium,Other
user_00143,0,0.004286990124664874,24.738,24.738,57,1.9,13.02,0.10605156170395966,low,medium,Other
user_00144,0,0.04494011004356895,581.1866666666666,581.1866666666666,455,15.166666666666666,38.32,26.118592755855026,high,high,High CLV / High Churn
user_00145,0,0.00018058204076516722,190.25600000000003,190.25600000000003,528,17.6,10.81,0.03435681674781766,medium,low,Other
user_00146,0,0.0029131647078906356,179.179,179.179,231,7.7,23.27,0.5219779391951362,medium,medium,Other
user_00147,0,0.5378252302247596,681.9493333333332,681.9493333333332,833,27.766666666666666,24.56,366.7695572016213,high,high,High CLV / High Churn
user_00147,0,0.5378252302247596,681.9493333333332,681.9493333333332,833,27.766666666666666,24.56,366.7695572016213,high,high,High CLV / High Churn
user_00148,0,0.027558471318309477,108.27333333333334,108.27333333333334,436,14.533333333333333,7.45,2.9838475512044282,low,high,Other
user_00149,0,0.0013569875175327383,55.20266666666667,55.20266666666667,652,21.733333333333334,2.54,0.07490932960118725,low,low,Other
user_00150,0,0.010953949709372678,104.73166666666665,104.73166666666665,191,6.366666666666666,16.45,1.1472254096454493,low,medium,Other
user_00151,0,0.010736151206610554,175.854,175.854,954,31.8,5.53,1.8879951342872925,medium,medium,Other
user_00152,0,0.002916644339841389,124.50833333333333,124.50833333333333,335,11.166666666666666,11.15,0.3631465256797516,medium,medium,Other
user_00152,0,0.002916644339841389,124.50833333333333,124.50833333333333,335,11.166666666666666,11.15,0.3631465256797516,medium,medium,Other
user_00153,0,0.004675128452191236,0.0,0.0,0,0.0,11.84,0.0,low,medium,Other
user_00154,0,0.04526670824417607,239.36999999999998,239.36999999999998,395,13.166666666666666,18.18,10.835491952408425,medium,high,Other
user_00155,0,0.007603219964437381,121.78133333333334,121.78133333333334,196,6.533333333333333,18.64,0.9259302648958035,medium,medium,Other
user_00156,0,0.18739740958216758,107.19733333333332,107.19733333333332,244,8.133333333333333,13.18,20.08850258078281,low,high,Other
user_00157,0,0.001366341637560215,63.648,63.648,663,22.1,2.88,0.08696491254743256,low,low,Other
user_00158,0,0.0009991645945102022,690.943,690.943,759,25.3,27.31,0.6903657824246626,high,low,Other
user_00159,0,0.019334651735643214,249.10199999999998,249.10199999999998,567,18.9,13.18,4.816300416652195,medium,high,Other
user_00160,0,0.006517294337995848,152.35999999999999,152.35999999999999,260,8.666666666666666,17.58,0.9929749653370473,medium,medium,Other
user_00161,0,0.0019013799665599377,8463.015,8463.015,891,29.7,284.95,16.09140717769625,high,low,Other
user_00162,0,0.0017132350714462135,482.03,482.03,817,27.233333333333334,17.7,0.8258307014892182,high,low,Other
user_00163,0,0.011629092876211026,425.71399999999994,425.71399999999994,969,32.3,13.18,4.9506676447033,high,medium,Other
user_00164,0,0.0007331373124029484,100.93466666666667,100.93466666666667,1037,34.56666666666667,2.92,0.07399897024828746,low,low,Other
user_00165,0,0.0008346873496560663,43.2,43.2,54,1.8,24.0,0.03605849350514207,low,low,Other
user_00166,0,0.011729789099116565,420.112,420.112,744,24.8,16.94,4.9278251580080585,high,medium,Other
user_00167,0,0.026577492853641176,240.69733333333335,240.69733333333335,476,15.866666666666667,15.17,6.397131656557155,medium,high,Other
user_00168,0,0.04427989531781415,293.5333333333333,293.5333333333333,629,20.966666666666665,14.0,12.997625272289046,medium,high,Other
user_00169,0,0.053481381628621906,536.3639999999999,536.3639999999999,846,28.2,19.02,28.685487775854156,high,high,High CLV / High Churn
user_00170,0,0.007009594618375766,530.916,530.916,879,29.3,18.12,3.721505936409588,high,medium,Other
user_00171,0,0.022451896454746042,123.31,123.31,354,11.8,10.45,2.7685433518347344,medium,high,Other
user_00172,0,0.0010582025046794014,283.7803333333333,283.7803333333333,467,15.566666666666666,18.23,0.30029705951208874,medium,low,Other
user_00173,0,0.0012064769737116245,145.32600000000002,145.32600000000002,954,31.8,4.57,0.17533247268161556,medium,low,Other
user_00174,0,0.0029942284092513566,3.6750000000000003,3.6750000000000003,25,0.8333333333333334,4.41,0.011003789403998735,low,medium,Other
user_00175,0,0.00953595689952593,89.01,89.01,690,23.0,3.87,0.848795523626803,low,medium,Other
user_00176,0,0.02183897035513889,711.6566666666668,711.6566666666668,710,23.666666666666668,30.07,15.541848846370293,high,high,High CLV / High Churn
user_00177,0,0.0005889222887234728,41.745333333333335,41.745333333333335,131,4.366666666666666,9.56,0.02458475725019095,low,low,Other
user_00178,0,0.07019008198178774,58.95166666666667,58.95166666666667,163,5.433333333333334,10.85,4.137822316296357,low,high,Other
user_00179,0,0.01031054403172719,457.1933333333333,457.1933333333333,679,22.633333333333333,20.2,4.71391199434546,high,medium,Other
user_00180,0,0.0010384845331150552,171.21599999999998,171.21599999999998,261,8.7,19.68,0.1778051678218273,medium,low,Other
user_00181,0,0.04837498289940238,78.53500000000001,78.53500000000001,339,11.3,6.95,3.7991292820045666,low,high,Other
user_00182,0,0.0133469243357708,119.63466666666666,119.63466666666666,364,12.133333333333333,9.86,1.5967548439351609,medium,medium,Other
user_00183,0,0.014340125644413063,30.846,30.846,582,19.4,1.59,0.44233551562756535,low,medium,Other
user_00184,1,0.9921776000850252,4.193333333333333,4.193333333333333,5,0.16666666666666666,25.16,4.160531403023206,low,high,Other
user_00185,0,0.000695727206289953,1159.6416666666667,1159.6416666666667,925,30.833333333333332,37.61,0.8067942570474249,high,low,Other
user_00186,0,0.00027684493711740786,14.403333333333334,14.403333333333334,58,1.9333333333333333,7.45,0.003987489910947732,low,low,Other
user_00187,0,0.0001425389191541054,482.38400000000007,482.38400000000007,1022,34.06666666666667,14.16,0.06875849397723398,high,low,Other
user_00188,0,0.032200272278865495,578.592,578.592,756,25.2,22.96,18.630819938373342,high,high,High CLV / High Churn
user_00189,0,0.0018450342354079444,112.02966666666667,112.02966666666667,251,8.366666666666667,13.39,0.2066985703813402,medium,low,Other
user_00190,0,0.016001166855311572,461.61499999999995,461.61499999999995,763,25.433333333333334,18.15,7.3863786379146505,high,high,High CLV / High Churn
user_00191,0,0.004420585247056043,429.32166666666666,429.32166666666666,751,25.033333333333335,17.15,1.8978530259081785,high,medium,Other
user_00192,0,0.009076724485709823,168.68033333333332,168.68033333333332,787,26.233333333333334,6.43,1.5310649118243613,medium,medium,Other
user_00193,0,0.0074441385220303325,904.2986666666667,904.2986666666667,736,24.533333333333335,36.86,6.731724539954,high,medium,Other
user_00193,0,0.0074441385220303325,904.2986666666667,904.2986666666667,736,24.533333333333335,36.86,6.731724539954,high,medium,Other
user_00194,0,0.0002548295106128342,0.0,0.0,0,0.0,35.16,0.0,low,low,Other
user_00195,0,0.0009410557152558105,1066.2540000000001,1066.2540000000001,742,24.733333333333334,43.11,1.003404420614369,high,low,Other
user_00196,0,0.09868240270722052,447.8686666666667,447.8686666666667,778,25.933333333333334,17.27,44.19675612394591,high,high,High CLV / High Churn
user_00197,0,0.008036742724306021,0.0,0.0,0,0.0,13.82,0.0,low,medium,Other
user_00198,0,0.39204791474328904,95.73833333333333,95.73833333333333,527,17.566666666666666,5.45,37.53401394433125,low,high,Other
user_00199,0,0.00015518679287773846,256.82399999999996,256.82399999999996,1044,34.8,7.38,0.03985569289403229,medium,low,Other
user_00200,0,0.0809252139973124,92.70800000000001,92.70800000000001,588,19.6,4.73,7.502414739262838,low,high,Other
user_00201,0,0.0005938439860197283,213.204,213.204,652,21.733333333333334,9.81,0.12660991319535014,medium,low,Other
user_00202,0,0.031575940195506635,130.56466666666668,130.56466666666668,302,10.066666666666666,12.97,4.122702106312926,medium,high,Other
user_00203,0,0.0016145050013709667,136.538,136.538,293,9.766666666666667,13.98,0.22044128387718906,medium,low,Other
user_00203,0,0.0016145050013709667,136.538,136.538,293,9.766666666666667,13.98,0.22044128387718906,medium,low,Other
user_00204,0,0.044876120195622315,114.66,114.66,270,9.0,12.74,5.145495941630054,medium,high,Other
user_00205,0,0.017799793727052652,117.94066666666667,117.94066666666667,254,8.466666666666667,13.93,2.0993195386977415,medium,high,Other
user_00206,0,0.03664218337490942,133.536,133.536,624,20.8,6.42,4.893050599151904,medium,high,Other
user_00207,0,0.08876839602589487,711.03,711.03,865,28.833333333333332,24.66,63.116992626292024,high,high,High CLV / High Churn
user_00208,0,0.09100154781909454,64.98633333333333,64.98633333333333,589,19.633333333333333,3.31,5.913856920420951,low,high,Other
user_00209,0,0.07114698420681548,312.80533333333335,312.80533333333335,712,23.733333333333334,13.18,22.25515611047432,high,high,High CLV / High Churn
user_00210,0,0.06636146622272124,452.676,452.676,951,31.7,14.28,30.040243083836558,high,high,High CLV / High Churn
user_00211,0,0.014451796033324867,155.848,155.848,138,4.6,33.88,2.252283508201614,medium,medium,Other
user_00212,0,0.011596728697256978,189.86266666666663,189.86266666666663,524,17.466666666666665,10.87,2.201785835071069,medium,medium,Other
user_00213,0,0.01187116730842253,76.02233333333334,76.02233333333334,217,7.233333333333333,10.51,0.9024738381766672,low,medium,Other
user_00214,0,0.006732437735997775,21.3,21.3,639,21.3,1.0,0.14340092377675262,low,medium,Other
user_00215,0,0.000704999143039542,84.23400000000001,84.23400000000001,139,4.633333333333334,18.18,0.05938489781479279,low,low,Other
user_00216,0,0.042709316723656514,235.87499999999997,235.87499999999997,425,14.166666666666666,16.65,10.07406008219248,medium,high,Other
user_00217,0,0.0050776121777424835,84.945,84.945,315,10.5,8.09,0.43131776643833525,low,medium,Other
user_00218,0,0.0006072805000032353,169.024,169.024,304,10.133333333333333,16.68,0.10264497923254684,medium,low,Other
user_00219,1,0.9821969009212526,90.38799999999999,90.38799999999999,236,7.866666666666666,11.49,88.77881348047016,low,high,Other
user_00220,0,0.004930089095198543,848.4186666666666,848.4186666666666,1057,35.233333333333334,24.08,4.18277961669622,high,medium,Other
user_00221,0,0.05310710014119177,267.11466666666666,267.11466666666666,608,20.266666666666666,13.18,14.185685351847725,medium,high,Other
user_00222,0,0.002420129477917025,3.3106666666666666,3.3106666666666666,13,0.43333333333333335,7.64,0.008012241991557298,low,low,Other
user_00223,0,0.00390425294280989,146.16666666666666,146.16666666666666,500,16.666666666666668,8.77,0.5706716384740456,medium,medium,Other
user_00224,0,0.0003772204482995003,150.67600000000002,150.67600000000002,278,9.266666666666667,16.26,0.05683806826797551,medium,low,Other
user_00225,0,0.005018998360366108,393.207,393.207,477,15.9,24.73,1.9735052882844761,high,medium,Other
